PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
980,1,3,ttoropscxcfdvwwkwtjjvtydpustjsepbxtrmlpr980,male,49.77834650448332,2,4,SC/AH 29037,221.2713970118421,D19,S
981,0,3,ncxwddvbsupdzwpxpcnqbtcqfxfppiyquyvvvwqc981,male,49.24169238405248,4,1,C.A. 24580,60.985257928941536,D35,Q
982,1,2,gekerekrxwmwiqmdruomilsnfhqhpyjvbxlryffz982,female,58.0849140382845,0,6,4138,117.29141724526943,A26,
983,0,3,tcmmxmnypnqmnwbarqddnsizhpoeeqajpkyyapvg983,female,57.68812854090948,3,6,349241,248.36538555576496,B102,S
984,1,1,nruzbobbmuwhpnmqlerxramrbwxffxezcbrddshh984,female,53.38353074179762,2,2,SC/AH 3085,397.09397165750676,C52,Q
985,0,1,ouwjleiloyjmwgaedztmxiopjnifvqqoadxnmahy985,female,71.64625525665177,1,2,347082,350.294384618587,B69,Q
986,0,2,vbztxnhwwthelurcbqkflhakwaeestpubowifxmw986,male,74.23223438636826,8,0,PC 17597,45.01185367301111,C101,S
987,0,3,lysmmhcmlejnmzlgxkkvbviwmpdmwywkvljcdnrd987,male,60.014786166168605,3,1,F.C. 12750,252.15038891612738,B41,S
988,0,1,fuyndtwsfoqidcnczwfmksybwsulyzuhvpljbhoj988,male,27.369418476976495,1,0,244270,440.3164609893679,A10,S
989,0,2,sugfqzvadbjilrquykiylvqdcraxironbwfwqoue989,female,30.5430167052283,1,4,A/5 2466,5.543015061716221,C65,
990,0,3,sqdzjfffhelnpjynrigogzjocxoejvoapuxbhteo990,female,29.317274978732645,0,6,111361,320.57389315481385,B49,S
991,1,1,wgcgdlrhwwgweuoviedhfkysbhpaybbjsdrqvpki991,female,19.068950908373292,3,1,27267,38.672068639183045,F33,
992,0,1,yexgftuewnbuplxlnqdkiysoviswtrhenidcigtm992,male,65.89809660378073,5,0,248731,456.17088779753533,A10,S
993,1,3,otqsylnzvdbnpcelbblqanfmvpkaifhdluqwfxnx993,male,39.10140171815114,1,4,347742,346.26751046529216,B77,C
994,1,3,ulfhjeacaeavogocymxfvkhbrnnrsuoocqanjfpy994,male,45.795635880657116,0,4,693,23.056158081827363,D20,S
995,1,3,snpehwoyqonigfbvlcgpezdqnfnaxxyebljjczxa995,female,62.078604039509116,0,5,11774,404.16633193989,D28,C
996,1,3,yyrjdeqesdelfalaojjzhgmkbseftvzngxjoujar996,male,28.355300710666665,0,0,349201,115.43585872620413,C62 C64,S
997,0,2,pfpxoslbcdbwgodxbyknuoxqlabyydeuzhfnrwwo997,male,63.049294880731495,3,6,SO/C 14885,405.41445004459837,B73,
998,1,3,fwchyzfblhuvsuepbyhtvqfmxacxuwzocptitaid998,male,24.43037443299106,1,4,248727,319.58726518621233,E40,Q
999,1,2,cxipsaqgbuowbxzumiyfdtfdiapdndxprtnocmjr999,female,74.75060631028776,8,2,370365,393.0004327009314,C82,S
